51-200, Q1-15, 1401972
51-200, Q2-15, 1401779
51-200, Q3-15, 1407466
51-200, Q4-15, 1414247
51-200, Q1-16, 1397020
51-200, Q2-16, 1389077
201-1000, Q1-04, 713378
201-1000, Q2-04, 726545
201-1000, Q3-04, 743613
201-1000, Q4-04, 771869
201-1000, Q1-05, 795742
201-1000, Q2-05, 830282
201-1000, Q3-05, 847308
201-1000, Q4-05, 887400
201-1000, Q1-06, 909649
201-1000, Q2-06, 925304
201-1000, Q3-06, 927820
201-1000, Q4-06, 957611
201-1000, Q1-07, 973159
201-1000, Q2-07, 997831
201-1000, Q3-07, 1002856
201-1000, Q4-07, 1026558
201-1000, Q1-08, 1039476
201-1000, Q2-08, 1074399
201-1000, Q3-08, 1071166
201-1000, Q4-08, 1071820
201-1000, Q1-09, 1035871
201-1000, Q2-09, 1037069
201-1000, Q3-09, 1028692
201-1000, Q4-09, 1037638
201-1000, Q1-10, 1040907
201-1000, Q2-10, 1054576
201-1000, Q3-10, 1065780
201-1000, Q4-10, 1097851
201-1000, Q1-11, 1112551
201-1000, Q2-11, 1133477
201-1000, Q3-11, 1136505
201-1000, Q4-11, 1151164
201-1000, Q1-12, 1139935
201-1000, Q2-12, 1148731
201-1000, Q3-12, 1140131
201-1000, Q4-12, 1159218
201-1000, Q1-13, 1155488
201-1000, Q2-13, 1174041
201-1000, Q3-13, 1174838
201-1000, Q4-13, 1178336
201-1000, Q1-14, 1168853
201-1000, Q2-14, 1173532
201-1000, Q3-14, 1176590
201-1000, Q4-14, 1193045
201-1000, Q1-15, 1207625
201-1000, Q2-15, 1248752
201-1000, Q3-15, 1252959
201-1000, Q4-15, 1248452
201-1000, Q1-16, 1236471
201-1000, Q2-16, 1230087
1001+, Q1-04, 554162
1001+, Q2-04, 564975
1001+, Q3-04, 574123
1001+, Q4-04, 603507
1001+, Q1-05, 645138
1001+, Q2-05, 649751
1001+, Q3-05, 656482
1001+, Q4-05, 688930
1001+, Q1-06, 715674
1001+, Q2-06, 725778
1001+, Q3-06, 740304
1001+, Q4-06, 782069
1001+, Q1-07, 838437
1001+, Q2-07, 870999
1001+, Q3-07, 863221
1001+, Q4-07, 912333
1001+, Q1-08, 948530
1001+, Q2-08, 970563
1001+, Q3-08, 961360
1001+, Q4-08, 970456
1001+, Q1-09, 934070
1001+, Q2-09, 897284
1001+, Q3-09, 897567
1001+, Q4-09, 926754
1001+, Q1-10, 959168
1001+, Q2-10, 960037
1001+, Q3-10, 965274
1001+, Q4-10, 993282
1001+, Q1-11, 1034102
1001+, Q2-11, 1040272
1001+, Q3-11, 1053028
1001+, Q4-11, 1085766
1001+, Q1-12, 1103931
1001+, Q2-12, 1080424
1001+, Q3-12, 1072583
1001+, Q4-12, 1092761
1001+, Q1-13, 1122523
1001+, Q2-13, 1102166
1001+, Q3-13, 1098291
1001+, Q4-13, 1121503
1001+, Q1-14, 1120170
1001+, Q2-14, 1104060
1001+, Q3-14, 1100292
1001+, Q4-14, 1127525
1001+, Q1-15, 1144579
1001+, Q2-15, 1142813
1001+, Q3-15, 1147321
1001+, Q4-15, 1169575
1001+, Q1-16, 1154757
1001+, Q2-16, 1126843
